Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
titanic,14,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,176,44,0,80,20,0,0.458673526,0.20807661,0.322362253,71.27535987,84.44791734,199.931131,152.3890239,47.54210704,0.908777868,0.692677381,0.216100487,60.99716583,0.277259845,6641.341339,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.8,0.412345212,0.587654788,0.2,0.836396461,0.8,0.770352941,0.535737169,0.736222705,0.761796015,0.715294118,0.8,0,0.018,0,0.015625,0,15.625,130262,122586,15043,100,64.24242424,?
titanic,14,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,179,41,0,81.36363636,18.63636364,0,0.510527458,0.20389705,0.315089018,69.84367736,82.54257774,199.931131,148.0361494,51.8949816,0.908777868,0.672891588,0.23588628,64.22216192,0.291918918,6992.477323,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.813636364,0.368981859,0.631018141,0.186363636,0.833234519,0.813636364,0.792950214,0.561933395,0.784195104,0.794904884,0.746849653,0.813636364,0,0.019,0,0.015625,0,15.625,124742,122586,15043,99.54545455,63.63636364,?
titanic,14,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,178,42,0,80.90909091,19.09090909,0,0.492140266,0.200169993,0.313436123,68.566997,82.10957558,199.931131,148.0242399,51.9068911,0.908777868,0.672837454,0.235940414,67.90790586,0.308672299,7393.779306,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.809090909,0.38589401,0.61410599,0.190909091,0.8355696,0.809090909,0.785008741,0.554098549,0.776349371,0.783329575,0.735576923,0.809090909,0,0.018,0,0.015625,0,15.625,125382,122586,15043,99.54545455,63.78787879,?
titanic,15,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,170,51,0,76.92307692,23.07692308,0,0.389205007,0.20749228,0.32209718,70.91912877,84.1700227,201.5633873,153.4969132,48.06647411,0.912051526,0.694556168,0.217495358,62.85889342,0.284429382,6846.724568,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.769230769,0.434499226,0.565500774,0.230769231,0.779385508,0.769230769,0.739726742,0.440169684,0.795861298,0.794309201,0.681475201,0.769230769,0,0.019,0,0.015625,0,15.625,125073,122525,15104,99.54751131,64.1025641,?
titanic,15,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,181,39,0,82.27272727,17.72727273,0,0.54965358,0.189985266,0.300976123,65.07828137,78.84548062,199.931131,138.4670556,61.46407538,0.908777868,0.629395707,0.279382161,75.00760612,0.340943664,8166.791169,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.822727273,0.327784461,0.672215539,0.177272727,0.829003099,0.822727273,0.809280632,0.578488403,0.800641414,0.807927844,0.770434783,0.822727273,0,0.019,0,0.015625,0,15.625,139950,122525,15104,100,62.72727273,?
titanic,15,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,176,45,0,79.63800905,20.36199095,0,0.4527897,0.20697881,0.317878253,70.5354236,82.79326412,210.7253913,168.4691148,42.25627651,0.953508558,0.762303687,0.191204871,64.01928055,0.289680002,7006.836244,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.79638009,0.414157868,0.585842132,0.20361991,0.829890909,0.79638009,0.765145898,0.529919583,0.770372046,0.788026185,0.47601173,0.79638009,0,0.018,0,0.015625,0,15.625,139881,122525,15104,99.54751131,64.1025641,?
titanic,15,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,167,53,0,75.90909091,24.09090909,0,0.321303842,0.219336673,0.334957091,75.1324251,87.74733534,199.931131,161.81153,38.11960096,0.908777868,0.735506955,0.173270913,52.57044293,0.238956559,5723.843904,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.759090909,0.498196685,0.501803315,0.240909091,0.807772727,0.759090909,0.709185657,0.42428412,0.738444087,0.751381448,0.632859977,0.759090909,0.001,0.018,0,0.015625,0,15.625,125286,122586,15043,100,65,?
titanic,15,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,174,46,0,79.09090909,20.90909091,0,0.443772672,0.204674862,0.321074752,70.11011218,84.110636,199.931131,152.3341504,47.59698052,0.908777868,0.692427957,0.216349911,63.81830895,0.290083223,6948.506011,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.409304024,0.590695976,0.209090909,0.808766813,0.790909091,0.764533383,0.499641689,0.783013517,0.788378724,0.710393773,0.790909091,0,0.018,0,0.03125,0,31.25,125118,122586,15043,99.54545455,63.78787879,?
titanic,15,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,175,45,0,79.54545455,20.45454545,0,0.453521749,0.194796093,0.307652682,66.72620072,80.59451128,199.931131,142.8795231,57.05160786,0.908777868,0.649452378,0.25932549,72.3576506,0.328898412,7878.265319,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.795454545,0.407138069,0.592861931,0.204545455,0.818438709,0.795454545,0.768565637,0.514937135,0.821958597,0.824196956,0.714787819,0.795454545,0,0.019,0,0.015625,0,15.625,130358,122586,15043,100,63.48484848,?
titanic,15,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,172,48,0,78.18181818,21.81818182,0,0.404264922,0.208653059,0.326657826,71.47281886,85.5732108,199.931131,157.8436096,42.08752136,0.908777868,0.717470953,0.191306915,61.17120299,0.278050923,6660.290419,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.781818182,0.443128325,0.556871675,0.218181818,0.814671761,0.781818182,0.746873678,0.482574048,0.744399282,0.765904754,0.684926602,0.781818182,0,0.018,0,0.015625,0,15.625,127486,122586,15043,99.54545455,64.24242424,?
titanic,15,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.414097915,0.21672191,0.332449951,74.236754,87.09055026,199.931131,159.64201,40.28912094,0.908777868,0.7256455,0.183132368,53.39044544,0.242683843,5813.125373,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.44096237,0.55903763,0.213636364,0.826996972,0.786363636,0.750822857,0.500217286,0.729747613,0.75407033,0.689218839,0.786363636,0,0.017,0,0.015625,0,15.625,127398,122586,15043,100,64.54545455,?
titanic,15,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,172,48,0,78.18181818,21.81818182,0,0.414569243,0.206945143,0.329661367,70.8877827,86.36003615,199.931131,158.7752709,41.15586004,0.908777868,0.721705777,0.187072091,60.52097834,0.275095356,6589.49428,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.781818182,0.428382129,0.571617871,0.218181818,0.800685814,0.781818182,0.7519476,0.474921037,0.776538425,0.782119585,0.693699965,0.781818182,0.001,0.017,0,0.015625,0,15.625,124246,122586,15043,99.54545455,64.09090909,?
titanic,15,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.408872627,0.212182559,0.331009884,72.68182728,86.71330165,199.931131,159.3341559,40.59697505,0.908777868,0.724246163,0.184531705,57.90065729,0.263184806,6304.195016,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.448335467,0.551664533,0.213636364,0.837592764,0.786363636,0.748068789,0.506922473,0.712685509,0.738131572,0.684515637,0.786363636,0,0.019,0,0.015625,0,15.625,125326,122586,15043,100,64.39393939,?
titanic,16,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,176,45,0,79.63800905,20.36199095,0,0.447223612,0.206855363,0.318668582,70.70143562,83.27406606,201.5633873,149.9020588,51.66132853,0.912051526,0.678289859,0.233761668,63.61863948,0.287867147,6929.477726,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.79638009,0.42138009,0.57861991,0.20361991,0.843611513,0.79638009,0.763459829,0.536670722,0.758762118,0.774425393,0.707129605,0.79638009,0,0.018,0,0.015625,0,15.625,127353,122525,15104,100,63.95173454,?
titanic,16,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,164,56,0,74.54545455,25.45454545,0,0.31699745,0.214122403,0.33559396,73.34630895,87.9141734,199.931131,164.2143616,35.71676933,0.908777868,0.746428916,0.162348952,56.07585799,0.254890264,6105.511768,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.745454545,0.475202159,0.524797841,0.254545455,0.744709771,0.745454545,0.710605533,0.363145024,0.750133838,0.757771473,0.642649959,0.745454545,0.001,0.018,0,0.015625,0,15.625,139950,122525,15104,99.54545455,64.6969697,?
titanic,16,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,173,48,0,78.28054299,21.71945701,0,0.408695652,0.20731059,0.321715741,70.64848965,83.7927607,210.7253913,171.9194998,38.80589151,0.953508558,0.777916289,0.175592269,63.29904747,0.286421029,6928.007566,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.78280543,0.442249874,0.557750126,0.21719457,0.820617241,0.78280543,0.74573412,0.494797645,0.7844545,0.788374618,0.458643011,0.78280543,0,0.019,0,0.03125,0,31.25,139881,122525,15104,99.09502262,63.80090498,?
titanic,16,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,170,50,0,77.27272727,22.72727273,0,0.37393284,0.217988661,0.342367878,74.67067165,89.68870893,199.931131,167.817082,32.11404897,0.908777868,0.762804918,0.14597295,51.98187919,0.236281269,5659.761375,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.772727273,0.46220643,0.53779357,0.227272727,0.807468531,0.772727273,0.733472075,0.457431171,0.689148313,0.722869744,0.666908915,0.772727273,0,0.019,0,0.015625,0,15.625,127446,122586,15043,100,64.09090909,?
titanic,16,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,179,41,0,81.36363636,18.63636364,0,0.510527458,0.198244369,0.313587574,67.90738618,82.14925061,199.931131,145.9605702,53.97056079,0.908777868,0.663457137,0.245320731,67.41393292,0.306426968,7339.995776,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.813636364,0.368981859,0.631018141,0.186363636,0.833234519,0.813636364,0.792950214,0.561933395,0.812600435,0.812752772,0.746849653,0.813636364,0,0.018,0,0.015625,0,15.625,130390,122586,15043,100,64.39393939,?
titanic,16,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,176,44,0,80,20,0,0.463355139,0.200075804,0.30805877,68.53473312,80.70089264,199.931131,140.9832104,58.9479206,0.908777868,0.640832774,0.267945094,68.02869931,0.309221361,7406.931237,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.8,0.404972115,0.595027885,0.2,0.828673835,0.8,0.772618633,0.530809044,0.815247188,0.823830886,0.719224968,0.8,0,0.018,0,0.03125,0,31.25,130334,122586,15043,100,64.24242424,?
titanic,16,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.414097915,0.212565455,0.328142644,72.81298598,85.9621827,199.931131,157.925896,42.00523499,0.908777868,0.717844982,0.190932886,57.69315169,0.262241599,6281.601908,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.44096237,0.55903763,0.213636364,0.826996972,0.786363636,0.750822857,0.500217286,0.732063522,0.751591167,0.689218839,0.786363636,0,0.019,0,0.015625,0,15.625,125254,122586,15043,100,64.54545455,?
titanic,16,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,180,40,0,81.81818182,18.18181818,0,0.516324063,0.192462055,0.302121711,65.92669014,79.14558547,199.931131,136.7454924,63.18563853,0.908777868,0.62157042,0.287207448,73.1280989,0.33240045,7962.15135,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.818181818,0.374189002,0.625810998,0.181818182,0.848970993,0.818181818,0.79524642,0.581326979,0.81335665,0.819667486,0.748168498,0.818181818,0,0.02,0,0.03125,0,31.25,130382,122586,15043,100,63.48484848,?
titanic,16,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,179,41,0,81.36363636,18.63636364,0,0.510527458,0.197602491,0.310531673,67.6875151,81.34870873,199.931131,146.2667496,53.66438141,0.908777868,0.664848862,0.243929006,70.65107327,0.321141242,7692.454021,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.813636364,0.368981859,0.631018141,0.186363636,0.833234519,0.813636364,0.792950214,0.561933395,0.772284715,0.783614066,0.746849653,0.813636364,0.001,0.02,0,0.015625,0,15.625,125350,122586,15043,99.54545455,63.18181818,?
titanic,16,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,167,53,0,75.90909091,24.09090909,0,0.339301904,0.220176398,0.342310076,75.42006746,89.67356666,199.931131,169.6909241,30.24020687,0.908777868,0.771322382,0.137455486,51.79971262,0.235453239,5639.927168,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.759090909,0.476077392,0.523922608,0.240909091,0.77928592,0.759090909,0.719013009,0.409866052,0.71311088,0.736870875,0.649544648,0.759090909,0,0.019,0,0.015625,0,15.625,125350,122586,15043,99.54545455,64.09090909,?
titanic,17,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,176,45,0,79.63800905,20.36199095,0,0.461063242,0.204702481,0.31890688,69.96559873,83.33633772,201.5633873,151.8050909,49.75829639,0.912051526,0.686900864,0.225150662,64.89317009,0.293634254,7068.302315,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.79638009,0.399847652,0.600152348,0.20361991,0.81976159,0.79638009,0.770347125,0.521437437,0.771905295,0.781448652,0.718948707,0.79638009,0,0.018,0,0.015625,0,15.625,125265,122525,15104,99.54751131,63.34841629,?
titanic,17,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,171,50,0,77.37556561,22.62443439,0,0.384057971,0.208711016,0.324348062,71.12573477,84.47836405,210.7253913,178.2810712,32.4443201,0.953508558,0.80670168,0.146806878,63.31880635,0.286510436,6930.170153,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.773755656,0.453755656,0.546244344,0.226244344,0.804803341,0.773755656,0.735190244,0.464932038,0.781382604,0.780301219,0.449832175,0.773755656,0.001,0.018,0,0.015625,0,15.625,139881,122525,15104,98.64253394,64.40422323,?
titanic,17,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,171,49,0,77.72727273,22.27272727,0,0.404945904,0.205879698,0.321073942,70.52282102,84.11042362,199.931131,150.9827206,48.94841034,0.908777868,0.686285094,0.222492774,62.76570334,0.285298652,6833.898831,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.430548084,0.569451916,0.222727273,0.791063225,0.777272727,0.747993693,0.459783206,0.768299242,0.782836737,0.689435626,0.777272727,0.001,0.018,0.015625,0.015625,15.625,15.625,139950,122525,15104,100,64.09090909,?
titanic,17,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,177,43,0,80.45454545,19.54545455,0,0.473273942,0.20591018,0.318951721,70.53326262,83.55447429,199.931131,151.2330689,48.69806208,0.908777868,0.68742304,0.221354828,62.83152518,0.285597842,6841.06548,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.804545455,0.40280616,0.59719384,0.195454545,0.839529506,0.804545455,0.77669351,0.54730472,0.7578221,0.777773081,0.723706884,0.804545455,0,0.018,0,0.015625,0,15.625,124758,122586,15043,99.54545455,63.93939394,?
titanic,17,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,170,50,0,77.27272727,22.72727273,0,0.368324337,0.207880657,0.321744192,71.20823722,84.28600641,199.931131,150.119125,49.81200598,0.908777868,0.682359659,0.226418209,60.85709752,0.276623171,6626.090771,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.772727273,0.469579527,0.530420473,0.227272727,0.817509681,0.772727273,0.730464776,0.463211806,0.814160129,0.809720714,0.661788218,0.772727273,0,0.018,0,0.015625,0,15.625,130262,122586,15043,100,64.54545455,?
titanic,17,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,179,41,0,81.36363636,18.63636364,0,0.510527458,0.198512017,0.31536465,67.99906747,82.61478392,199.931131,148.5362261,51.39490488,0.908777868,0.675164664,0.233613204,68.90752802,0.313216036,7502.617674,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.813636364,0.368981859,0.631018141,0.186363636,0.833234519,0.813636364,0.792950214,0.561933395,0.756073353,0.772891867,0.746849653,0.813636364,0,0.018,0,0.015625,0,15.625,125142,122586,15043,100,63.48484848,?
titanic,17,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,175,45,0,79.54545455,20.45454545,0,0.448775056,0.208508162,0.322501112,71.42318543,84.48429374,199.931131,152.8226571,47.10847388,0.908777868,0.694648441,0.214129427,61.03478729,0.277430851,6645.437545,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.795454545,0.414511167,0.585488833,0.204545455,0.825207337,0.795454545,0.766307162,0.518973652,0.756782305,0.769216538,0.710856041,0.795454545,0,0.023,0,0.015625,0,15.625,130182,122586,15043,100,64.24242424,?
titanic,17,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,175,45,0,79.54545455,20.45454545,0,0.439029918,0.204749259,0.322536856,70.13559631,84.4936574,199.931131,151.9481451,47.98298584,0.908777868,0.690673387,0.218104481,62.79720782,0.285441854,6837.329024,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.795454545,0.429257362,0.570742638,0.204545455,0.842900656,0.795454545,0.76142614,0.530334364,0.744588335,0.763710431,0.702443569,0.795454545,0,0.019,0,0.015625,0,15.625,125118,122586,15043,100,63.78787879,?
titanic,17,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,174,46,0,79.09090909,20.90909091,0,0.438962191,0.204759762,0.320781682,70.13919386,84.0338616,199.931131,151.0410412,48.89008978,0.908777868,0.686550187,0.222227681,63.13092488,0.286958749,6873.663972,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.416677122,0.583322878,0.209090909,0.814679824,0.790909091,0.762283117,0.50286504,0.778192646,0.789613066,0.706462467,0.790909091,0,0.018,0,0.015625,0,15.625,125118,122586,15043,100,63.93939394,?
titanic,17,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,169,51,0,76.81818182,23.18181818,0,0.364233908,0.217278584,0.337701835,74.42743934,88.46636455,199.931131,163.4503141,36.48081687,0.908777868,0.742955973,0.165821895,52.52345529,0.238742979,5718.727913,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.768181818,0.464372384,0.535627616,0.231818182,0.795189604,0.768181818,0.729616292,0.43998313,0.748038567,0.760992487,0.662769379,0.768181818,0.001,0.017,0,0.03125,0,31.25,124750,122586,15043,100,64.6969697,?
titanic,18,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,169,52,0,76.47058824,23.52941176,0,0.358490566,0.213534912,0.337415978,72.98444985,88.17311137,201.5633873,168.3983849,33.16500234,0.912051526,0.761983642,0.150067884,56.4719848,0.255529343,6151.048875,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.764705882,0.465395666,0.534604334,0.235294118,0.792992226,0.764705882,0.725215668,0.43538849,0.756058911,0.760173701,0.659112482,0.764705882,0,0.025,0,0.015625,0,15.625,125217,122525,15104,99.09502262,64.40422323,?
titanic,18,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,172,49,0,77.8280543,22.1719457,0,0.398989899,0.217353044,0.339542649,74.07081432,88.43588379,210.7253913,185.1729722,25.55241914,0.953508558,0.837886752,0.115621806,53.36707526,0.241479979,5840.96469,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.778280543,0.444391654,0.555608346,0.221719457,0.808338473,0.778280543,0.741804414,0.47726843,0.731776018,0.747498668,0.455782313,0.778280543,0,0.018,0,0.015625,0,15.625,139881,122525,15104,99.54751131,64.25339367,?
titanic,18,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,178,42,0,80.90909091,19.09090909,0,0.496457766,0.204920437,0.313370881,70.19423233,82.09248454,199.931131,145.9227447,54.00838624,0.908777868,0.663285203,0.245492665,64.62852822,0.293766037,7036.722286,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.809090909,0.378520912,0.621479088,0.190909091,0.82956125,0.809090909,0.786960898,0.550359144,0.778305556,0.793093467,0.739012541,0.809090909,0.001,0.03,0,0.03125,0,31.25,139950,122525,15104,100,63.93939394,?
